mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.888247394561768,1.2568767800812832,0.043401479721069336,0.00546237203388752,0.5,{'C': 0.5},0.30597014925373134,0.31716417910447764,0.32209737827715357,0.24344569288389514,0.32209737827715357,0.3021549555592823,0.029939974836195014,2
6.489516925811768,0.4322116549969608,0.04779973030090332,0.013209019306457266,0.6,{'C': 0.6},0.31343283582089554,0.3208955223880597,0.31835205992509363,0.24344569288389514,0.3258426966292135,0.3043937615294315,0.030736203272753046,1
